,Iteration,Time,Fitness,Temperature,max_iters
383,383,0.04658999099774519,356.0,1.0,4096
384,384,0.04665383099927567,356.0,1.0,4096
385,385,0.0467216679971898,356.0,1.0,4096
386,386,0.04678684099781094,356.0,1.0,4096
387,387,0.046851732997311046,356.0,1.0,4096
388,388,0.046916373998101335,356.0,1.0,4096
389,389,0.04698113599806675,356.0,1.0,4096
390,390,0.047046939998836024,356.0,1.0,4096
391,391,0.04711035899890703,356.0,1.0,4096
392,392,0.0537719259991718,356.0,1.0,4096
393,393,0.05385613499674946,356.0,1.0,4096
394,394,0.05392939199737157,356.0,1.0,4096
395,395,0.0539996039988182,356.0,1.0,4096
396,396,0.054069185000116704,356.0,1.0,4096
397,397,0.05413743299868656,356.0,1.0,4096
398,398,0.054205290998652345,356.0,1.0,4096
399,399,0.054272446999675594,356.0,1.0,4096
400,400,0.05434232900006464,356.0,1.0,4096
401,401,0.054412750996561954,356.0,1.0,4096
402,402,0.05448065899690846,356.0,1.0,4096
403,403,0.054550589997234056,356.0,1.0,4096
404,404,0.0546227259983425,356.0,1.0,4096
405,405,0.054704769998352276,356.0,1.0,4096
406,406,0.054776715998741565,356.0,1.0,4096
407,407,0.054841266999574145,356.0,1.0,4096
408,408,0.054908092999539804,356.0,1.0,4096
409,409,0.054975268998532556,356.0,1.0,4096
410,410,0.05504254599873093,356.0,1.0,4096
411,411,0.055107647996919695,356.0,1.0,4096
412,412,0.05517547599811223,356.0,1.0,4096
413,413,0.055243363000045065,356.0,1.0,4096
414,414,0.05531073999736691,356.0,1.0,4096
415,415,0.05537607299993397,356.0,1.0,4096
416,416,0.05544386999827111,356.0,1.0,4096
417,417,0.055511346999992384,356.0,1.0,4096
418,418,0.0555790739999793,356.0,1.0,4096
419,419,0.05564479799795663,356.0,1.0,4096
420,420,0.055710280998027883,356.0,1.0,4096
421,421,0.05577747799907229,356.0,1.0,4096
422,422,0.05584485399958794,356.0,1.0,4096
423,423,0.05591039799764985,356.0,1.0,4096
424,424,0.05597745399791165,356.0,1.0,4096
425,425,0.05604501099878689,356.0,1.0,4096
426,426,0.056112677997589344,356.0,1.0,4096
427,427,0.056180144998506876,356.0,1.0,4096
428,428,0.05624766199980513,356.0,1.0,4096
429,429,0.05631526899742312,356.0,1.0,4096
430,430,0.05638312599694473,356.0,1.0,4096
431,431,0.05645188599737594,356.0,1.0,4096
432,432,0.056520013997214846,356.0,1.0,4096
433,433,0.056588061997899786,356.0,1.0,4096
434,434,0.056657011999050155,356.0,1.0,4096
435,435,0.0567233359979582,356.0,1.0,4096
436,436,0.05678942099984852,356.0,1.0,4096
437,437,0.0568584100001317,356.0,1.0,4096
438,438,0.05692517599891289,356.0,1.0,4096
439,439,0.056991860998095945,356.0,1.0,4096
440,440,0.05705836599736358,356.0,1.0,4096
441,441,0.057125471998006105,356.0,1.0,4096
442,442,0.05719413199767587,356.0,1.0,4096
443,443,0.05726339199827635,356.0,1.0,4096
444,444,0.057332511998538394,356.0,1.0,4096
445,445,0.05739962799998466,356.0,1.0,4096
446,446,0.0574667139990197,356.0,1.0,4096
447,447,0.05753435099904891,356.0,1.0,4096
448,448,0.0576033009965613,356.0,1.0,4096
449,449,0.0576706279971404,356.0,1.0,4096
450,450,0.05774025899881963,356.0,1.0,4096
451,451,0.057807985998806544,356.0,1.0,4096
452,452,0.05787729599978775,356.0,1.0,4096
453,453,0.05794658699960564,356.0,1.0,4096
454,454,0.05801430399878882,356.0,1.0,4096
455,455,0.05808215099750669,356.0,1.0,4096
456,456,0.05815192299996852,356.0,1.0,4096
457,457,0.0582214229980309,356.0,1.0,4096
458,458,0.05829065399666433,356.0,1.0,4096
459,459,0.05836067499694764,356.0,1.0,4096
460,460,0.05843089699919801,356.0,1.0,4096
461,461,0.05850050799926976,356.0,1.0,4096
462,462,0.058570529999997234,356.0,1.0,4096
463,463,0.058641603998694336,356.0,1.0,4096
464,464,0.05873025999972015,356.0,1.0,4096
465,465,0.058805601998756174,356.0,1.0,4096
466,466,0.05887662499662838,356.0,1.0,4096
